2934:software test engineer - manual / automation testing,24:manual testing;301:testing;863:sdlc;929:regression testing;1178:automation testing;2259:agile development
2935:all stack engineers/developers with the largest indian business group,109:javascript;143:html;231:python;476:mvc;879:spring framework;1107:nosql;1108:cassandra;1317:hadoop;1929:jsp
2936:urgent opening for java developer fresher @ warje pune,140:core java;8176:advance java
2937:graphic design,30:digital;286:design;324:graphics;555:creative;816:graphic design;837:focus;1299:diploma;1401:modeling;1746:specification;2139:sharing;4696:stream;9024:drawing;13789:graphic designers
2938:asst. manager / manager - business development - female only,125:sales;129:business development;130:corporate sales;136:market research;533:tendering;993:bidding;1090:aviation;1777:international sales;2104:corporate selling;2747:entertainment
2939:urgently hiring for development manager life insurance,117:sales manager;125:sales;135:selling;418:recruitment;532:bdm;840:tied channel;1396:team leading;1438:agency sales;1441:life insurance;2674:agency channel;4464:development management
2940:walk in for java developer,140:core java;153:front end;164:java;180:hibernate;189:j2ee;250:spring;527:struts;1590:product development;2658:servlets
2941:urgent hiring for business development officer,12:technology;118:business development manager;125:sales;126:marketing executive;129:business development;135:selling;272:marketing;692:sales representative;693:sales executive;843:new business;992:cold calling;999:direct sales;1119:sales marketing;1819:technical training;2987:business associate;5729:product service
2942:senior powerbi developer,748:power bi;1214:ssrs;4454:ssas
2943:three.js developer - es6/react.js,109:javascript;2080:react.js
2944:atlassian developer - java / j2ee,164:java;189:j2ee;279:software development;478:technical documentation;884:version control;1021:software engineering;1175:design development;2259:agile development;2385:effort estimation;8174:feasibility analysis
2945:senior s/ w developer,2:digital media;72:monitoring;143:html;191:finance;444:usage;927:pdf;1758:debit
2946:manager - customer experience startegy & design - ecommerce/retail,181:project management;987:stakeholder management;1328:customer experience;3679:corporate strategy
2947:rpa & vba developer - automation anywhere & uipath.,28:web technologies;171:.net;797:excel;1551:asp net;2191:automation anywhere;6424:vba developer;11930:c# net
2948:full stack developer (exp must be in node js & spring jdbc) @ mulund,108:jquery;109:javascript;140:core java;164:java;182:jdbc;250:spring;1734:node.js;2062:software developer;2831:software engineer
2949:senior full stack php developer,108:jquery;109:javascript;112:css3;170:oops;190:api;276:php;830:html5;966:laravel;1022:angularjs;1950:postgresql
2950:senior visualiser/illustrator ( character sketching/design),281:photoshop;324:graphics;546:adobe creative suite;824:illustrator;924:corel draw;1859:visualiser;2284:visual design;3253:marketing collaterals;3819:prototyping;5514:sketching;11938:pre - production
2951:ax 2012 r3 x developer,61:xml;147:sql;152:development;164:java;286:design;1214:ssrs;1527:architects;1556:pl;1764:business analysts;1765:lead developers
2952:urgent requirement of .net developers with an mnc in gurgaon,147:sql;171:.net;476:mvc;718:.net developer;720:asp.net;1744:vb.net
2953:sr. software engineer ( .net stack ) - cpi - nr,28:web technologies;61:xml;113:c#;145:json;171:.net;476:mvc;567:object oriented programming;1003:entity framework;1229:web services;1882:linq;4183:frameworks;7110:poc
2954:linux kernel firmware developers,243:c;246:linux kernel;257:developing;300:programming;380:linux;835:building;1253:firmware;11606:drives;11945:file systems;11946:linux kernels
2955:senior software engineer - hadoop admin,1021:software engineering;1317:hadoop;1318:big data;1428:performance tuning;2802:senior software engineer;3134:hbase;3267:database administration;5023:cloudera;5181:backup;5182:replication;6567:design analysis
2956:software/ sr. software engineer (.net) - mumbai based,28:web technologies;108:jquery;113:c#;171:.net;720:asp.net;1021:software engineering;1549:oracle sql
2957:business development executive/manager-yohyoh media square hitech city,31:digital marketing;125:sales;129:business development;666:online marketing;799:product marketing;2403:digital sales;11950:sales specialist
2958:sr. website designer,108:jquery;109:javascript;148:conceptualization;281:photoshop;830:html5;924:corel draw;935:web designing;11952:cssfocus
2959:staff product developer – india,164:java;1590:product development;2849:node js;2971:database management;6317:vulnerability management;11990:software debugging;11991:angular 2.0
2960:ui/ux designer developer,109:javascript;143:html;164:java;278:css;380:linux;435:jenkins;2426:ux;3949:github
2961:sql server msbi developer,591:sql server;749:msbi;750:ssis;784:stored procedures;1214:ssrs;3206:database development;4952:oltp;5848:sql server developer;5850:sql developer;11365:database developer
2962:technical design manager - informatica,70:workflow;147:sql;518:windows;663:informatica;746:ms sql;791:oracle;860:product management;951:jira;1910:rdbms;2008:unix shell scripting
2963:product development head,109:javascript;143:html;153:front end;293:android;445:coding;549:business executive;855:head business development;2284:visual design;3307:interaction design;11995:product development manager;11996:product development head
2964:eidiko systems - job opening for pega developer( hyd bang chennai),4294:pega
2965:handicraft designer-home textiles-export house-60k-gurgaon,2442:designer;9147:export house;9456:textile designing;12002:nedgraphics;12003:handicraft
2966:android developer for a uk gaming company,166:c++;293:android;341:information technology;383:gaming;418:recruitment;445:coding;968:telecom;1039:android sdk;1599:sqlite;2909:software solutions
2967:sr java developer - pl-sql/spring/hibernate,164:java;180:hibernate;879:spring framework;1114:jsf;1556:pl;1908:jboss;2244:maven;5638:ant;12005:richfaces;12006:seam
2968:c++ software engineer,143:html;166:c++;167:multithreading;177:mysql;185:agile;276:php;283:ajax;478:technical documentation;518:windows;791:oracle
2969:senior software developer (lte/5g-nr/f1ap),172:debugging;445:coding
2970:application developer: it service management,304:application development;511:change management;1175:design development;1703:service desk;1728:technical management;2343:itsm;2539:service request management;3722:technology consulting;5592:service level management;6318:application developer;12010:slm;12011:ar system
2971:sr. frontend developer,28:web technologies;108:jquery;109:javascript;153:front end;278:css;829:bootstrap;830:html5;1171:responsive web design;1450:english language;5709:frontend
2972:electrical & instrumentation (e&i) design engineer,286:design;423:drafting;1768:epc;3039:b.tech;4305:electrical design;4916:instrumentation design
2973:solution architect - website development - java/ j2ee,109:javascript;143:html;164:java;180:hibernate;189:j2ee;305:eclipse;527:struts;1112:spring mvc;1908:jboss;4352:atg
2974:senior developers ( java / c++ / python) for a us based ecommerce mnc,164:java;166:c++;231:python;286:design;361:backend;1699:algorithm;1949:redis;6207:datastructure;7456:rabbitmq;7501:lld;12030:hld
2975:software engineer - power and performance,13:computer science;102:analytical;154:it;172:debugging;226:troubleshooting;280:technical;286:design;293:android;359:software design;418:recruitment;441:software;568:support;860:product management;876:hardware;885:prototype;950:machine learning;1589:optimization;1746:specification;2330:methods
2976:dot net angular developer,113:c#;591:sql server;720:asp.net;829:bootstrap;1022:angularjs;1882:linq;1946:wcf;1947:wpf;2435:winforms;11641:network development
2977:ui developer(angular 2+ - typescript) - pune & ahmedabad,112:css3;143:html;153:front end;829:bootstrap;1019:ui development;1022:angularjs;1175:design development;2080:react.js;2259:agile development;3322:ui developer
2978:vacancy for sap sap pi po senior developer,28:web technologies;146:soap;164:java;182:jdbc;186:rest;1229:web services;2995:xslt;3857:bpm;3920:websphere;12045:seeburger
2979:java/ j2ee developer,70:workflow;142:weblogic;152:development;283:ajax;284:application;527:struts;1908:jboss;2248:java j2ee;8733:operational
2980:business development manager in plastic injection molding industry,117:sales manager;125:sales;529:business development management;4664:plastic injection molding;7955:injection moulding
2981:immediate opening for content developer,350:content development;1472:creative content;1668:content writer;2693:content writing;4762:copy writer;9962:creative writer
2982:associate director software delivery management / financial / upto 30,279:software development;1327:program management;1366:tl;1458:wipro;1609:investment banking;2534:wealth management;4558:portfolio management;6175:capital markets;12052:odc management;12053:it delivery
2983:sap bw hana developer,3971:hana;4403:sap bw
2984:technical database manager - oracle pl sql,44:git;150:continuous improvement;185:agile;264:team management;445:coding;626:process orientation;884:version control;1037:scrum;1428:performance tuning;2224:integration testing
2985:rtl design engineer - synthesis/pci-e,473:design engineering;1359:fpga;1409:synthesis;2148:asic;2149:axi;2153:pcie;2229:vhdl;2230:verilog;3929:ahb;4498:rtl design
2986:tl mobile apps development,61:xml;63:google analytics;83:facebook;145:json;152:development;164:java;293:android;1020:design patterns;1366:tl;1599:sqlite
2987:principal software engineer - java - plm,28:web technologies;44:git;164:java;184:microservices;250:spring;279:software development;435:jenkins;1351:tomcat;2259:agile development;2846:web application development;3161:plm;6807:windchill;10448:teamcenter
2988:software engineer 2a,111:open source;172:debugging;176:networking;226:troubleshooting;231:python;357:data structures;380:linux;770:billing;1315:apache;1588:ethernet
2989:immediate openings for informatica developer position - bangalore,791:oracle;1781:teradata
2990:fiber design engineer,362:ticketing;804:routing;845:qa;993:bidding;2110:manager quality assurance;2251:qc;2287:construction;2463:tool design;3444:room;6512:osp
2991:senior angularjs developer - javascript/html/css,109:javascript;143:html;278:css;1022:angularjs;7366:application designing
2992:opportunity for java software developer with captive in bangalore,109:javascript;138:java ee;140:core java;147:sql;250:spring;1020:design patterns
2993:hybrid mobile developer,108:jquery;109:javascript;112:css3;143:html;152:development;154:it;257:developing;278:css;284:application;293:android;297:ios;302:mobile;307:applications;476:mvc;547:architecture;829:bootstrap;830:html5;998:developer;2066:mobile applications;2979:mobile application development;4934:mvc architecture
2994:business development manager / executive,181:project management;1474:project planning;4080:budget development;4081:control and assurance methodologies;4082:financial planning and analysis;4083:fp and a;4084:fpa
2995:mes system developer (c#/ delphi),113:c#;147:sql;171:.net;360:system design;476:mvc;1058:system analysis;3057:system implementation;4386:system development;10175:delphi
2996:software engineering leads - machine learning,164:java;166:c++
2997:immediate hiring .net developer,113:c#;171:.net;476:mvc;720:asp.net;1744:vb.net;3406:dot net
2998:sitecore developer_pune,4506:sitecore
2999:looking for embedded developer_ chennai_mnc,164:java;231:python;243:c;2263:lin;2264:canalyzer;2266:canoe;2718:embedded software development;4241:python developer;4348:embedded systems;5831:autosar;12088:micro controllers;12089:dspace;12090:canape
3000:sr. manager - learning and organization development - mumbai,1012:corporate training;1475:leadership training;1997:od;3795:training coordinator;4880:organizational development;6879:leadership development
3001:dell boomi developer - xml/sql/ipaas,61:xml;109:javascript;145:json;147:sql;182:jdbc;996:webservices;2688:edi;4903:boomi
3002:specialty development senior,113:c#;166:c++;243:c;380:linux;2008:unix shell scripting;2585:solaris
3003:team leader / sr. wordpress developers -,143:html;445:coding;476:mvc;505:wordpress;1243:commerce
3004:infor developer,102:analytical;132:it services;147:sql;152:development;154:it;280:technical;286:design;411:erp;443:consulting;547:architecture;566:database;796:automation;861:business process;898:level;998:developer;1467:data services;1980:downstream;7875:baan
3005:sales manager (software sales jobs in delhi),130:corporate sales;739:sales management;1626:software sales;6179:software solution sales;7161:software product sales
3006:applications development senior manager,139:jms;180:hibernate;181:project management;226:troubleshooting;380:linux;519:unix;1045:production support;1079:soa;1555:db2;1929:jsp
3007:expert / lead-soc design engineer,1360:system verilog;2151:ddr;2153:pcie;2230:verilog;4498:rtl design;6092:rtl coding;7381:cdc;7678:logic design;12097:vlsi design
3008:adeeba looking for ios / android developer,28:web technologies;44:git;293:android;297:ios;330:animation;503:tools;1428:performance tuning;2295:cocoa touch;2426:ux;3342:hr manager
3009:sr. python developer: oracle bangalore/noida/hyderabad,44:git;231:python;435:jenkins;437:ansible;1002:build automation;2244:maven;2348:gradle;4241:python developer;12104:python automation;12105:python framework;12106:python programmer;12107:python software engineer
3010:manager - application development - leading insurance firm,108:jquery;109:javascript;143:html;180:hibernate;283:ajax;304:application development;592:flex;746:ms sql;1351:tomcat;1908:jboss
3011:sr. web developer - php - wordpress -,28:web technologies;143:html;276:php;278:css;505:wordpress
3012:application developer java with leading corporate governance in mumbai,109:javascript;140:core java;164:java;180:hibernate;250:spring;528:spring boot;1112:spring mvc
3013:react.js developer - javascript/flux/redux,109:javascript;145:json;1724:data structure;2080:react.js
3014:trainee software engineer/developer_(c - telecom) for 2019 passedouts,89:trainee;968:telecom;1021:software engineering;11822:c programming
3015:senior sharepoint developer,70:workflow;152:development;171:.net;257:developing;296:server;307:applications;441:software;503:tools;518:windows;564:microsoft;720:asp.net;797:excel;1423:sharepoint;2995:xslt;6931:asp net 2 0;12116:code reviews;12117:micros;12118:windows workflow foundation
3016:software engineer/sr.software engineer - validation,102:analytical;511:change management;1173:functional testing;2019:diagnostics;2907:configuration management;4281:communication protocols;4796:loop;6851:powertrain;12120:automotive embedded systems
3017:business development executive/pune,125:sales;129:business development;130:corporate sales;135:selling;5020:credit cards
3018:senior .net developer - visual studio/asp/mvc,113:c#;171:.net;476:mvc;591:sql server;718:.net developer;937:asp;982:application architecture;1020:design patterns;1022:angularjs;1073:visual studio;7366:application designing
3019:model based developer,166:c++;243:c;484:matlab;1056:simulation;2093:simulink;2265:uds;2266:canoe;5831:autosar;6886:rtw;8534:modelling;9209:targetlink;9430:inca;12122:ecu
3020:principal ui/ux designer - invision,1072:ui;2426:ux;2459:ux designer;3324:sketch
3021:video designer,109:javascript;111:open source;418:recruitment;445:coding;564:microsoft;755:salesforce;944:service;961:business analyst;3346:employee engagement;3912:content
3022:game developer,113:c#;166:c++;171:.net;293:android;297:ios;1471:game development;4631:games;7111:unity3d
3023:sr. developer - java backend,361:backend;599:software services
3024:looking for qlikview or qliksense developer with bi_client location,152:development;798:business intelligence;2325:project implementation;6675:database architect
3025:hiring_graphic designer_reputed manufacturing industry_mumbai_25k,281:photoshop;824:illustrator;924:corel draw;3321:adobe illustrator;4937:graphic designer;10781:senior graphic designer;11537:gif
3026:mean / full stack developer,109:javascript;278:css;830:html5;1015:mongodb;1022:angularjs;1734:node.js;1950:postgresql;2080:react.js;4259:mean stack;7747:mean stack developer
3027:wordpress developer :,28:web technologies;108:jquery;109:javascript;143:html;145:json;165:oop;276:php;278:css;283:ajax;285:web;286:design;289:training;300:programming;504:joomla;505:wordpress;523:magento
3028:windows driver developer,172:debugging;2967:windows driver development
3029:bde (buissness development executive),693:sales executive
3030:mulesoft developer for greater noida,2671:mule esb
3031:business development executive (bde),125:sales;129:business development;133:relationship building;711:advertising;1635:business generation;2350:concept selling;5593:concept sales;10843:outdoor advertising
3032:hiring ui developer for hyderabad location,1019:ui development;1722:tdd;2259:agile development
3033:business development executive for american express (sales),50:bde;124:direct marketing;126:marketing executive;129:business development;130:corporate sales;489:business development executive;693:sales executive;999:direct sales;1119:sales marketing;1241:mba fresher
3034:hiring executive- retail design delivery inorbit malls bkc !!,181:project management;472:detailing;547:architecture;767:planning;2283:design management;3964:working drawings;4248:interiors;4844:commercial projects;11519:site coordination;12151:dip interior design;12152:b architect;12153:retail design;12154:archi
3035:sap mdm developer aeronube technology bangalore,9856:console;11103:sap mdm;12155:data modelling;12156:data manager;12157:import manager
3036:wpf software developer,147:sql;172:debugging;177:mysql;445:coding;784:stored procedures;863:sdlc;1073:visual studio;1946:wcf;1947:wpf;2435:winforms
3037:sap concur – developer ( java ),61:xml;108:jquery;145:json;164:java;177:mysql;186:rest;250:spring;278:css;829:bootstrap;1734:node.js
3038:ax 2012 ax x + + developer,12165:ax 2012 ax x developer with good communication;12166:who can work independently;12167:work with client directly;12168:with 5 to 8 years of experience
3039:full stack developer - advertising,109:javascript;143:html;166:c++;177:mysql;243:c;286:design
3040:walk in software developer 4th may 19,143:html;164:java;276:php;278:css;293:android;297:ios;720:asp.net
3041:assay development,12173:pdcs
3042:p2-software engineer-mainframes-dstps,102:analytical;226:troubleshooting;863:sdlc;7048:mainframes
3043:asp.net developer - gurgaon - month onsite to kuwait,108:jquery;113:c#;283:ajax;591:sql server;1003:entity framework;1163:asp.net mvc;1882:linq;1883:telerik;1946:wcf;7746:kendo ui
3044:it senior salesforce marketing cloud developer,108:jquery;109:javascript;143:html;147:sql;445:coding;663:informatica;755:salesforce;796:automation;863:sdlc;1152:crm
3045:fullstack lead developer,44:git;108:jquery;109:javascript;112:css3;140:core java;190:api;830:html5;12177:java servlet
3046:oracle plsql developer,102:analytical;147:sql;152:development;185:agile;251:oracle 11g;257:developing;286:design;427:quality;441:software;566:database;568:support;791:oracle;926:system testing;1045:production support;1428:performance tuning;1429:11g;1556:pl;1731:sql queries;1748:plsql;1905:functions;1906:triggers;2008:unix shell scripting;2088:test planning;2259:agile development;2317:forms;4003:quality standards;4610:oracle 10g
3047:client acquisition & business development come client servicing,129:business development;1070:client acquisition;1823:client servicing;2870:client management;3728:key account manager;4268:client relationship management;11138:new business acquisition
3048:senior aspdot net developere learning,563:ado.net;567:object oriented programming;720:asp.net;863:sdlc;962:software development life cycle;1731:sql queries;1946:wcf;2072:c#.net;5455:e-learning;7093:windows services
3049:senior ux designer,1716:user experience;1935:wireframing;2426:ux;3304:user research;3308:information architecture;11044:user experience designer
3050:software development software engineer,59:website;279:software development;304:application development;411:erp;746:ms sql;864:module;1229:web services;2831:software engineer;9707:web programming
3051:looking for datastage developer,44:git;49:aws;230:shell scripting;231:python;380:linux;519:unix;520:perl;591:sql server;1148:cvs;1433:oracle database
3052:nodejs developer / react native developer,304:application development;1015:mongodb;2062:software developer;2831:software engineer;2979:mobile application development;4259:mean stack;6318:application developer
3053:staff engineer - digital design support,2150:sv;2230:verilog;3306:digital design;8123:design support
3054:android developer - android studio/restful api/git/kotlin,44:git;293:android;1039:android sdk;1355:android studio
3055:hiring for business development mgr - life ins- hyderabad/ahmedabad,121:insurance sales;122:channel sales;125:sales;999:direct sales;7312:alternate channel;9020:direct sales insurance;9021:direct sales team;10467:dst;12202:direct insurance advisor;12203:direct sales life insurance;12204:direct insurance agency manager;12205:liability sales;12206:direct insurance sales manager
3056:sr. software engineer plm,102:analytical;109:javascript;152:development;164:java;243:c;276:php;566:database;791:oracle;3161:plm;12213:itk
3057:need ios developer for mumbai (borivali),297:ios;1766:ios development;4016:ios sdk
3058:immediate_ui developer,108:jquery;278:css;830:html5;5998:angular;7721:karma;8920:jasmine
3059:ui/ux designer & developer,35:adobe;108:jquery;109:javascript;112:css3;152:development;281:photoshop;282:mca;283:ajax;285:web;286:design;302:mobile;503:tools;595:drupal;830:html5;935:web designing;1019:ui development;1072:ui;2220:extjs;2463:tool design;2537:dreamweaver;3686:web design
3060:senior/ lead software engineer - java stack,109:javascript;140:core java;143:html;164:java;167:multithreading;170:oops;250:spring;527:struts;1022:angularjs;1351:tomcat;1385:advanced java;1699:algorithm;1724:data structure;1734:node.js;1908:jboss;1929:jsp
3061:tally developer (tdl),61:xml;411:erp;452:tally erp;797:excel;998:developer;1445:project manager
3062:frontend developer : senior frontend developer,44:git;109:javascript;143:html;172:debugging;283:ajax;358:http;884:version control;951:jira;1321:control system;1722:tdd
3063:java development architect for hcm cloud applications,28:web technologies;46:docker;111:open source;164:java;528:spring boot;1229:web services
3064:urgent  manager business development  direct sales  delhi/ncr,128:lead generation;135:selling;842:profitability;999:direct sales;5178:direct selling;5835:fire fighting
3065:hiring for .net developers with swagger & azure in hyderabad location,43:azure;45:vsts;476:mvc;720:asp.net
3066:dot net development executive,143:html;147:sql;152:development;278:css;285:web;518:windows;566:database;593:net;720:asp.net;746:ms sql;937:asp;1433:oracle database;1549:oracle sql;1744:vb.net;1747:vb;2992:crystal report;12232:executive development
3067:elixir developer,109:javascript;143:html;525:web development;1949:redis;1962:ruby on rails;2891:ruby;3830:internet technologies;4102:erlang;4103:elixir;6145:postgres
3068:java developer (permanent position),140:core java;143:html;180:hibernate;189:j2ee;250:spring;278:css;3205:framework
3069:sales manager / development manager - kotak life insurance,158:fmcg;216:payroll;418:recruitment;530:bd;1196:pharma
3070:sales manager/business development manager,125:sales;126:marketing executive;129:business development;136:market research;388:sales strategy;693:sales executive;1135:distributors;1136:customer profiling
3071:senior software engineer - python/java,111:open source;164:java;231:python;243:c;432:cloud;631:analytics;863:sdlc;2616:linux os
3072:business development manager- andheri,158:fmcg;388:sales strategy;529:business development management;1077:b2b sales;3725:modern trade;5883:horeca
3073:phenocare-angular developer,112:css3;140:core java;153:front end;185:agile;341:information technology;631:analytics;796:automation;1038:enterprise applications;1229:web services;1329:supply chain
3074:creative graphic designers,35:adobe;66:social media;148:conceptualization;281:photoshop;545:graphic designing;548:ms office;824:illustrator;1469:fine arts;1884:adobe acrobat;4142:banners
3075:senior salesforce developer - apex/ visual force,164:java;186:rest;755:salesforce;981:salesforce.com;1229:web services;2347:apex;3902:visualforce;5538:force.com;5638:ant;6870:data loader
3076:java developer:,61:xml;109:javascript;143:html;180:hibernate;283:ajax;304:application development;305:eclipse;445:coding;476:mvc;527:struts
3077:front end developer cum designer -,109:javascript;143:html;153:front end;281:photoshop;2463:tool design
3078:ios developer-banneragatta location,297:ios;299:objective c;2294:swift
3079:software system testing for mnc spaze it park sohna road gurgaon,24:manual testing;185:agile;448:software testing;926:system testing;929:regression testing;1173:functional testing;1178:automation testing;2224:integration testing
3080:algorithm &amp data structure designer,167:multithreading;231:python;243:c;357:data structures;381:high performance computing;590:algorithms;2617:financial markets;3147:strategy development;7589:high frequency trading
3081:software developer (revit) - german infra giant,2123:revit
3082:trainee business development executives (male/female) with mnc,117:sales manager;125:sales;128:lead generation;129:business development;272:marketing;499:forex trading;532:bdm;992:cold calling;1070:client acquisition;1982:commodity trading;2617:financial markets;2934:sales & marketing
3083:.net developer-noida,28:web technologies;109:javascript;113:c#;143:html;164:java;171:.net;278:css;476:mvc;591:sql server;720:asp.net
3084:embedded device driver developer,59:website;61:xml;108:jquery;109:javascript;143:html;147:sql;171:.net;231:python;243:c;283:ajax;380:linux;506:xhtml;789:six sigma;790:pmp;791:oracle;792:assembly language
3085:business development executive_it industry _ hyderabad_male candidates,88:fresher;125:sales;129:business development;272:marketing;530:bd;766:sip;952:financial services;995:mba;1087:bcom;1165:bfsi;1631:mutual funds;1853:bms;1864:cdsl;1986:stock market;1987:nism;3032:capital market;3370:mcom;3656:demat;4777:derivatives;5501:share market;6779:mba marketing;12259:stocks
3086:software test engineer - mobile applications,24:manual testing;177:mysql;230:shell scripting;380:linux;518:windows;519:unix;520:perl;796:automation;1315:apache;2066:mobile applications
3087:hiring for multinational bank java developer @ chennai,140:core java;184:microservices;189:j2ee;528:spring boot;591:sql server;1273:scm;1549:oracle sql;2244:maven;2520:collections;5638:ant
3088:sap abap developer - ricef,2052:sap abap;3967:sap implementation;5562:odata;6202:ricef
3089:programmer/developer,286:design;628:sas;899:operations management;1655:metadata;6738:change control;12267:ibm aix
3090:php developer(immediate joining),44:git;49:aws;164:java;166:c++;177:mysql;276:php;476:mvc;829:bootstrap;966:laravel;967:codeigniter;1022:angularjs;1735:core php;1848:mvc framework;7249:senior php developer
3091:nodejs - senior software engineer,109:javascript;143:html;278:css;464:interpersonal skills
3092:software manual tester cum client support,24:manual testing;2247:security testing;2750:client support
3093:sharepoint developer bangalore,113:c#;170:oops;7325:sharepoint developer
3094:senior embedded software engineer,13:computer science;86:electrical engineering;166:c++;168:uml;231:python;276:php;304:application development;380:linux;520:perl;557:senior;1588:ethernet;2694:embedded software
3095:hiring for .net developers _banglore location,113:c#;171:.net;476:mvc;720:asp.net
3096:design engineer - ug nx,286:design;1839:creo;6364:ug nx;10448:teamcenter;10449:pdm
3097:senior java developer - oracle idc - bangalore,164:java;180:hibernate;189:j2ee;250:spring;527:struts;567:object oriented programming;1020:design patterns;1229:web services;1929:jsp;2658:servlets;7854:java developer
3098:frontend developer - angular - html- css - bootstrap (8 to 12 years),109:javascript;143:html;278:css;829:bootstrap;830:html5;935:web designing;1022:angularjs;1171:responsive web design;1470:user interface designing;2846:web application development
3099:graphic designer at masjid bunder west,281:photoshop;324:graphics;545:graphic designing;824:illustrator;924:corel draw;1011:packaging;5981:image editor;12275:photo editor
3100:immediate opening for business development@vee technolgies-bangalore,128:lead generation;256:presentation skills;272:marketing;742:us shift;992:cold calling;1077:b2b sales;6155:health care services
3101:sr engineer ii - sw - linux virtualization development,181:project management;185:agile;229:virtualization;246:linux kernel;264:team management;304:application development;380:linux;796:automation;2576:system architecture;12277:senior engineer ii
3102:immediate joining for java developer !! future focus infotech,164:java;180:hibernate;189:j2ee;250:spring;1022:angularjs
3103:project co- ordinator cum software tester,9:client;24:manual testing;285:web;1494:reporting;1515:manager;12278:project co ordinator;12279:software tester
3104:sr. web developer,61:xml;83:facebook;108:jquery;110:cakephp;145:json;177:mysql;380:linux;1643:twitter
3105:opening for full stack developer with gurgaon(sec-18).,108:jquery;109:javascript;113:c#;143:html;278:css;476:mvc;563:ado.net;720:asp.net;1553:ms sql server;1882:linq
3106:software engineer web service,28:web technologies;49:aws;108:jquery;112:css3;152:development;177:mysql;280:technical;284:application;285:web;302:mobile;441:software;944:service;1015:mongodb;1146:doc;2332:personality development
3107:kafka mulesoft developer,61:xml;140:core java;145:json;250:spring;279:software development;1040:test driven development;1079:soa;1229:web services;2671:mule esb;8689:enterprise integration
3108:asp.net developers,147:sql;154:it;171:.net;243:c;282:mca;285:web;296:server;300:programming;429:com;476:mvc;589:documentation;591:sql server;593:net;720:asp.net;784:stored procedures;937:asp;944:service;998:developer;1072:ui;1854:msc;1905:functions;1946:wcf;1947:wpf;3068:indexing
3109:design engineer - industry 4.0,473:design engineering
3110:opening for am / executive - software sales mumbai(matunga road),1246:it sales;1626:software sales;3915:it marketing;3916:software marketing
3111:storyline / captivate developer,109:javascript;143:html;147:sql;171:.net;231:python;791:oracle;792:assembly language
3112:sr.jira developer - product company - bangalore,164:java;951:jira;1175:design development
3113:graphic designer - photoshop/illustrator,281:photoshop;824:illustrator;1060:infographics;2326:video editing;2537:dreamweaver
3114:required msbi/mainframe developers(2-4 yrs),43:azure;147:sql;629:tableau;749:msbi;750:ssis;784:stored procedures;1214:ssrs;1555:db2;3554:jcl;3555:cics;3557:cobol;4454:ssas;7048:mainframes;7983:rexx
3115:expert php developer,109:javascript;110:cakephp;177:mysql;186:rest;276:php;549:business executive;566:database;1022:angularjs;1229:web services;2426:ux
3116:software developer for mnc,109:javascript;113:c#;279:software development;591:sql server;830:html5;1163:asp.net mvc;1946:wcf
3117:international business development trainee,125:sales;1779:international business development;5141:export management
3118:archer developer,70:workflow;147:sql;876:hardware;1555:db2;2210:user acceptance testing;2564:sybase;5329:business rules;6972:rsa;7093:windows services
3119:business development manager- delhi ncr and uttar pradesh,125:sales;529:business development management;1394:promotions
3120:software engineer/testing/quality- qa/ python/ web - noida,166:c++;231:python;279:software development;285:web;301:testing;380:linux;845:qa;1021:software engineering;1178:automation testing;1593:embedded;3358:development testing
3121:full stack developer full time,108:jquery;109:javascript;177:mysql;283:ajax;506:xhtml;1015:mongodb;1107:nosql;1946:wcf;1950:postgresql;7313:couchdb
3122:database consultant,300:programming;782:solid;1106:database design;1215:sql development;1428:performance tuning;1580:t-sql;1712:educational qualification;1910:rdbms;3068:indexing;7362:global mobility
3123:bi developer- pune - india,591:sql server;629:tableau;748:power bi;750:ssis;798:business intelligence;1214:ssrs;1416:data warehousing;2259:agile development;4454:ssas;7113:etl tool
3124:java developer/support,164:java;180:hibernate;250:spring;279:software development
3125:product development,1590:product development
3126:business development officer_delhi_hair care (fmcg),129:business development;158:fmcg;353:target achievement;491:secondary sales;724:primary;754:sales achievement;1394:promotions;6826:cosmetics;7008:hair care;12326:salon;12327:parlour
3127:react native developer - javascript/ jquery,108:jquery;109:javascript;190:api;2080:react.js
3128:sales manager / business development manager,126:marketing executive;129:business development;136:market research;388:sales strategy;693:sales executive;1135:distributors;1136:customer profiling
3129:ax d365 ssis developer,750:ssis;12332:ssis developer
3130:java developer it mnc jmd megapolis gurgaon sohna road,140:core java;164:java;180:hibernate;184:microservices;250:spring
3131:react.js / react native developer at purpletalk - pune.,109:javascript;153:front end;304:application development;1716:user experience;1760:problem solving;1831:project development;2080:react.js;8306:redux;12333:react native;12334:typescript;12335:angular4
3132:associate software engineering manager - hyderabad - ts,4538:ts
3133:physical design (pd) engineers,243:c;286:design;294:btech;445:coding;503:tools;520:perl;1206:power distribution;1361:physical design;1409:synthesis;2148:asic;2154:tcl;5050:dft
3134:front end developer (angular js 2+) gurgaon,28:web technologies;109:javascript;143:html;153:front end;164:java;186:rest;278:css;1022:angularjs;1229:web services;1730:unit testing
3135:physical design lead,520:perl;804:routing;1361:physical design;1407:floorplan;1408:timing closure;2154:tcl;5493:icc;5572:synopsys;5845:placement;6816:signal integrity
3136:urgent opening for mean stack developer bangalore,1022:angularjs;1734:node.js;4259:mean stack
